Id,Source,Target,Type
220,ef838c442f137b0096aa0b02400e9329,63cdbe5c7f470f06c2f7de6d1422d3d6,directed
221,ef838c442f137b0096aa0b02400e9329,b5a5407d13a1b4aeddefaf94caf273e7,directed
222,ef838c442f137b0096aa0b02400e9329,fa2e5fb141a1807b3c24ab1e205a9f40,directed
223,ef838c442f137b0096aa0b02400e9329,cc6a8d622a40b5dd6f95d7019b38f3a6,directed
224,ef838c442f137b0096aa0b02400e9329,60ab692514c49738fad5573ce40dc8ca,directed
225,ef838c442f137b0096aa0b02400e9329,172fe223786a5596f4448dbe70195bb8,directed
226,ef838c442f137b0096aa0b02400e9329,6191b1b46226c01bc5ac991f6b11f4bb,directed
227,ef838c442f137b0096aa0b02400e9329,52d8b7a27fd2ceb1575cdefed0365651,directed
228,ef838c442f137b0096aa0b02400e9329,ee189bfd1bb8497e67bdc76dc6d5f845,directed
229,ef838c442f137b0096aa0b02400e9329,1a60bb34e22c9704db82cd0d8e084bfb,directed
230,ef838c442f137b0096aa0b02400e9329,baef070cdd72e185da185071a1c91be6,directed
231,ef838c442f137b0096aa0b02400e9329,11b1c0aae16951ac19f7bc739eff039c,directed
232,ef838c442f137b0096aa0b02400e9329,45a632de61ab4dd063e2dc7a67533a38,directed
233,ef838c442f137b0096aa0b02400e9329,cf6a3f7c02f8027dbaecefa0a7b78529,directed
234,ef838c442f137b0096aa0b02400e9329,c0a5a1667eb461446be1185ebacb10b5,directed
235,ef838c442f137b0096aa0b02400e9329,d0a7c1f875dd510adc51323f4ac62651,directed
236,ef838c442f137b0096aa0b02400e9329,0f71f2223176f41e121074c6c407aa58,directed
237,ef838c442f137b0096aa0b02400e9329,4302f111f262d18f32b42f60299dec33,directed
238,ef838c442f137b0096aa0b02400e9329,dfc41d1140421f31b6f396ce835e5143,directed
239,ef838c442f137b0096aa0b02400e9329,c43d1086eb58a4b94038ed37758e5859,directed
240,ef838c442f137b0096aa0b02400e9329,4cda9f55d118207ac984958ed983f702,directed
241,ef838c442f137b0096aa0b02400e9329,17215ee731c9e0aedb3eebe75a583535,directed
242,ef838c442f137b0096aa0b02400e9329,b4429b05b01f3524f76c85d6424634e4,directed
243,ef838c442f137b0096aa0b02400e9329,4ac2aa45b6ccc0e28ec1c5a418dba892,directed
244,ef838c442f137b0096aa0b02400e9329,42e55541f998224833b71ab7a122b5f5,directed
245,ef838c442f137b0096aa0b02400e9329,81ce7f3cac7a58e39a205121af535af8,directed
246,ef838c442f137b0096aa0b02400e9329,0bf7a9ad235101810b76a2c0d0d34e3e,directed
247,ef838c442f137b0096aa0b02400e9329,63e053715b2d1321605fc2563f1010d6,directed
248,ef838c442f137b0096aa0b02400e9329,8172d2b25e816a970946a63add7c06cf,directed
249,ef838c442f137b0096aa0b02400e9329,23ca86884839ac32ec7995c37f10c5d3,directed
250,ef838c442f137b0096aa0b02400e9329,63c1580a02f955348eac0a47f628aa08,directed
251,ef838c442f137b0096aa0b02400e9329,8272f55e11405383ed9260df3f9aacb7,directed
252,ef838c442f137b0096aa0b02400e9329,75fcdc9c76aba3d758e3624de5c00678,directed
253,ef838c442f137b0096aa0b02400e9329,9f429ee8458e5fa72410a636fb842499,directed
254,ef838c442f137b0096aa0b02400e9329,ec13974bfb2f5adf5043a67af420c719,directed
255,ef838c442f137b0096aa0b02400e9329,1a9bcfa66a643fa064643fb67517632b,directed
256,ef838c442f137b0096aa0b02400e9329,3d51afecb2ccad470cb2746106499646,directed
257,ef838c442f137b0096aa0b02400e9329,b08ff74b916eaab3e57938502b58bf84,directed
258,ef838c442f137b0096aa0b02400e9329,f7170b9442d564b44e1bf563d1707769,directed
259,ef838c442f137b0096aa0b02400e9329,6f0c394788b30d780ce202b804160f3e,directed
260,ef838c442f137b0096aa0b02400e9329,cfd472b284872cb5bd6ea7ac817f2f1f,directed
261,ef838c442f137b0096aa0b02400e9329,e45788b63cb10ef3652f7de0fe406c58,directed
262,ef838c442f137b0096aa0b02400e9329,7bac39707f73e0e2b1ec207db74553d2,directed
263,ef838c442f137b0096aa0b02400e9329,6bb3e28a7b951ec6ee7c0711847b0f5b,directed
264,ef838c442f137b0096aa0b02400e9329,7cdc3565a8f5022acd49fe1c3c970263,directed
265,ef838c442f137b0096aa0b02400e9329,dfb8d3672b0efa17ffdb8a4403b9a213,directed
266,ef838c442f137b0096aa0b02400e9329,489ed043ce3be3e65ba4aadd8f4aac6f,directed
267,ef838c442f137b0096aa0b02400e9329,dcb1a8b5694ce1e4d9b452bc79d7d4dd,directed
268,ef838c442f137b0096aa0b02400e9329,610382e43b28f04dca70c402b0b2a640,directed
269,ef838c442f137b0096aa0b02400e9329,40f46c8ae8f34452ca0471da861fdfb8,directed
270,ef838c442f137b0096aa0b02400e9329,cab79f36f77ebacb6579858e26e125bd,directed
271,ef838c442f137b0096aa0b02400e9329,7f8f60a3173bf3c940ccb2efe6532f01,directed
272,ef838c442f137b0096aa0b02400e9329,b3884d63f0311edc089452b35cb936a3,directed
273,ef838c442f137b0096aa0b02400e9329,00ae09b759d77890cc0f6c986ca16379,directed
274,ef838c442f137b0096aa0b02400e9329,9e67f5d3f35f64dda3c09e02db8107cc,directed
275,ef838c442f137b0096aa0b02400e9329,621e6ee574a430b3b2c98db7af4b741f,directed
276,ef838c442f137b0096aa0b02400e9329,d6eabeb1bce9d553ec356efd888cbc45,directed
277,ef838c442f137b0096aa0b02400e9329,4f49fc0435d83f76d6795c57522a1cdf,directed
278,ef838c442f137b0096aa0b02400e9329,84c8ac64c492d121e7fd826c86cacff0,directed
279,ef838c442f137b0096aa0b02400e9329,e9f848a32169b3f9eaa7117bb9ee1ba9,directed
280,ef838c442f137b0096aa0b02400e9329,a6831c6daab59b2991e1c1376840002d,directed
281,ef838c442f137b0096aa0b02400e9329,fe3ba1ff7b01c66c5ebe3debad90e0d6,directed
282,ef838c442f137b0096aa0b02400e9329,1869620be301f8dd64b719b705ee5987,directed
283,ef838c442f137b0096aa0b02400e9329,a3df2842f923676652da2add52560ccf,directed
284,ef838c442f137b0096aa0b02400e9329,7aa7ebb60068b9f441e412b9eaee6aed,directed
285,ef838c442f137b0096aa0b02400e9329,3ffad542f107c36cd3c6954de34504a2,directed
286,ef838c442f137b0096aa0b02400e9329,800b3c51c9793ba0c859c7b0c164c80a,directed
287,ef838c442f137b0096aa0b02400e9329,26a6688bc74fcf549231191d304671f9,directed
288,ef838c442f137b0096aa0b02400e9329,1ebd0fc64a52841925571ce2d285854b,directed
289,ef838c442f137b0096aa0b02400e9329,d97f5858da4872738e5734a74c20235f,directed
290,ef838c442f137b0096aa0b02400e9329,e205655ff7b64876fd05c5d789f161ca,directed
291,ef838c442f137b0096aa0b02400e9329,6b0c4e849d2bf784deb2953cbb9d87ab,directed
292,ef838c442f137b0096aa0b02400e9329,c3fa5222adca5bccb61b4d226e238b18,directed
293,ef838c442f137b0096aa0b02400e9329,e2b08e4f406c0c4e65401729e2b2a785,directed
